user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet,cleaned_text,sentiment,topic,misinformation_label
Dr. Rajeev Upadhyay,Delhi,Teaching@DU. Columnist. Poet. Blogger. Storyteller. Avid reader. Love satire. Movie freak. Love to write on economic and social issues. RT≠endorsement.,2010-02-09 15:59:56,685,544,1304,False,2020-08-17,Overall positivity rate was 8.83% against the daily positivity rate of 7.94% on 16th August 2020. The daily positiv… https://t.co/xtvhrawuXv,,Twitter Web App,False,overall positivity rate 8 83 daily 7 94 16th august 2020 positiv,POSITIVE,308,true information
adetokunbo oyetunji,"London, UK & Lagos Nigeria ",TV broadcast journalist/writer/documentaries/digital content maker/media manager/planner and consultant/Arise News Senior Correspondent,2011-04-17 16:23:38,430,1042,679,False,2020-08-17,"NIGERIA RECORDS DROP IN FIGURES OF #COVID-19 INFECTIONS, DEATH #COVID19 #COVID19Nigeria https://t.co/hZdf37XOaH","['COVID', 'COVID19', 'COVID19Nigeria']",Twitter for Android,False,nigeria records drop figures 19 infections death,NEGATIVE,75,true information
Tracey Hoolachan,Australia,"Pro justice, but hate the system. Straight, but pro lgbtiq. Christian, but definitely no saint. Animal lover, but don't have one. I must be a contradiction",2017-12-23 07:11:25,893,1131,10745,False,2020-08-09,@stanleywaite1 @reinventionfail @MarkBur0000 He's gone into hiding cause he's been given the Ruby Princess bag as t… https://t.co/QkcK6zo5q8,,Twitter Web App,False,gone hiding cause given ruby princess bag,NEGATIVE,201,unverified claim
Jim Lloyd #BritishIndependence 🇬🇧,"England, United Kingdom",#Brexitier wanting us out of the EU. Let's hope Boris can pull the rabbit out of the hat! #WeMustLeave,2018-11-14 09:57:03,657,1084,8648,False,2020-08-06,Aaaah shame. You sure it was COVID and not just the public sick of their bull5hit? #COVID19  https://t.co/aq32zSJ1zZ,['COVID19'],Twitter for Android,False,aaaah shame sure covid public sick bull5hit,NEGATIVE,28,misinformation
Subin Kim,"Seoul, Korea",Broadcast Journalist @ BBC Korean; reserve air defense artillery lieutenant; porcine enthusiast; views are mine not my employer's,2010-09-13 03:43:04,3369,300,2926,True,2020-08-16,Today's new #covid19 cases in S Korea are the highest in five months. https://t.co/GJJSP9qn8B,['covid19'],Twitter Web App,False,today new cases korea highest five months,POSITIVE,93,true information
Hull University Teaching Hospitals NHS Trust,"Hull, England",Hi from Hull University Teaching Hospitals NHS Trust. You can also find us on Facebook and Instagram @hullhospitals,2012-01-16 19:46:45,7924,655,2830,True,2020-07-29,"Just like Chesney, we want you to be the ""one and only"" if you're coming to A&amp;E. Only those in need of treatment ar… https://t.co/Ry0dLZgO5o",,TweetDeck,False,like chesney want one coming amp e need treatment ar,NEGATIVE,1,true information
The Lawyer's Daily,Canada,"Canadian legal news, in-depth SCC coverage, expert analysis, case digests, business of law, legal tech and job moves published daily. RTs are not endorsements.",2010-04-19 17:30:59,16828,11534,3,False,2020-08-10,"Windsor-Essex allowed to enter stage 3 of reopening Aug. 12
https://t.co/DsapHPUVXf
Windsor-Essex, the only region… https://t.co/ZW8Md5DsL4",,Twitter Web App,False,windsor essex allowed enter stage 3 reopening aug 12 region,POSITIVE,0,true information
JVL69,,"🌊🌊🌊🌊🕊🌊🌊🌊🌊
Healthy eating, running,
Politics, history, evolution, architecture, science. Retweets R not endorsements.
🌊🌊🌊🕊🌊🌊🌊",2016-09-24 15:55:58,113,450,12804,False,2020-08-22,"FYI @realDonaldTrump DAILY REPORT #COVID19 Aug 21,20
CONFIRMED CASES: 5,635,652
TOTAL FATALITIES: 176,257… https://t.co/sVNef78A9i",['COVID19'],Twitter for Android,False,fyi daily report aug 21 20 confirmed cases 5 635 652 total fatalities 176 257,NEGATIVE,13,true information
Advocates Of Media Information,Makati City,Because someone has to tell your story.,2017-07-16 12:03:07,1238,5,0,False,2020-08-30,"Global coronavirus infections soared past 25 million on Sunday, as countries around the world further tightened res… https://t.co/ACNaWRJCOh",,Twitter for Android,False,global coronavirus infections soared past 25 million sunday countries around world tightened res,POSITIVE,5,true information
AltRogue🇺🇸,United States,"#AltFam #AltGov
#TheResistance
#DAT
#TeamPelosi 
#BidenHarris",2017-11-21 05:53:13,694,1303,21014,False,2020-08-22,"@AmericaFightHim Allegedly, #COVID19 has caused a slowdown of regular mail &amp; an increase in packages.
They are supp… https://t.co/1Wtz1JpKTS",['COVID19'],Twitter for Android,False,allegedly caused slowdown regular mail amp increase packages supp,NEGATIVE,1,unverified claim
Robin Kanarek,"Fairfield County, CT","President, Kanarek Family Foundation, RN, Palliative Care Advocate - Foundation website: https://t.co/oZjh2T7fGP",2014-01-18 02:13:26,1477,2377,52,False,2020-07-25,Stop calling healthcare workers heroes and do something to help them https://t.co/k7HZAvmBQH via @kevinmd #COVID19… https://t.co/RUFtWgRgiT,['COVID19'],SmarterQueue,False,stop calling healthcare workers heroes something help via,NEGATIVE,56,unverified claim
rblumel,USA,Occasional mobile computing & data + telecommunications innovator since 1977 (now retired).  Tweets do not mean endorsement.,2008-06-06 18:56:59,630,605,18394,False,2020-08-02,#COVID19 Do some people have #protection against the coronavirus? - CNN - https://t.co/baUFq8zXI0,"['COVID19', 'protection']",TweetCaster for Android,False,people coronavirus cnn,NEGATIVE,5,unverified claim
Naomi Fried,"Boston, MA","CEO, #Health #Innovation Strategies, #DigitalHealth Evangelist; Frmr VP Innovation @Biogen, Chief Innovation Officer @BostonChildrens, Kaiser VP Innov & Adv Tec",2011-10-11 12:58:47,6549,1871,1306,False,2020-08-06,#Israel announces it's own #coronavirus #vaccine will enter human trials in October. It's expected to be a one dose… https://t.co/U7wAn7zGuf,"['Israel', 'coronavirus', 'vaccine']",Hootsuite Inc.,False,announces enter human trials october expected one dose,NEGATIVE,213,true information
Embacuba_Canada,Canadá ,Cuenta oficial de la Embajada de Cuba en Canadá en defensa de la diplomacia revolucionaria cubana.,2014-10-06 15:18:17,4587,688,7701,False,2020-08-10,".@CNN_Oppmann 👉Cuba reports 93 new cases today, a record increase in daily new cases. After effectively controlling… https://t.co/1DcMbevrko",,Twitter Web App,False,cuba reports 93 new cases today record increase daily effectively controlling,POSITIVE,4,true information
covidnews.ch,Switzerland,"Coronavirus Statistics, Information & News",2020-03-21 16:13:52,360,1890,149,False,2020-08-04,"#CoronaInfoCH #COVID19 #corona #uk 
Coronavirus: How the travel downturn...
https://t.co/5Jyp0c22CE","['CoronaInfoCH', 'COVID19', 'corona', 'uk']",FS Poster,False,coronavirus travel downturn,NEGATIVE,5,unverified claim
James Buchanan,"Wheatland, PA","15th President of the USA. As of 12/18/2019, officially the 2nd worst president, thanks to Donald Trump. Never impeached. #NoJusticeNoPeace #BLM #TrumpResign 🌊",2018-07-06 04:08:04,1245,1845,8858,False,2020-07-28,"BREAKING: Dr. Stella Immanuel, the clinician claiming that hydroxychloroquine successfully  treats #COVID19 is the… https://t.co/u1cbiyab6f",['COVID19'],Twitter for iPhone,False,breaking dr stella immanuel clinician claiming hydroxychloroquine successfully treats,NEGATIVE,53,unverified claim
Vladimer Botsvadze,NYC | London | Dubai | Tokyo,"World's No. 1 #B2B, #Marketing, #AI, #BigData, & #Retail Influencer by @thinkers360 | Top 20 Speaker by @socialmediaclub | Member of @CMO_Council | Professor",2011-09-15 10:21:10,56853,47409,30044,False,2020-08-08,This South Korean cafe is staffed by robots to protect people from coronavirus. @wef #AI #robotics #robots #COVID19… https://t.co/lMUZ9iFAzs,"['AI', 'robotics', 'robots', 'COVID19']",Twitter Web App,False,south korean cafe staffed robots protect people coronavirus,NEGATIVE,5,true information
Marco Iorlano,"Melbourne, Australia",,2009-10-03 11:21:04,94,269,4273,False,2020-07-28,"A heartbreaking portrayal of the numbness, isolation &amp; disconnection many students face whilst learning remotely.💔💻… https://t.co/3DKh4oUk5b",,Twitter for iPhone,False,heartbreaking portrayal numbness isolation amp disconnection many students face whilst learning remotely,NEGATIVE,27,unverified claim
Tech2,"Mumbai, India","India's most exciting science & technology destination. Follow us for news, gadget reviews and the latest in science.",2009-05-25 10:01:49,75119,541,1480,True,2020-08-12,Gamaleya Scientific Research Institute along with the Russian Defence Ministry have developed #SputnikV that promis… https://t.co/5EzmvePaIV,['SputnikV'],TweetDeck,False,gamaleya scientific research institute along russian defence ministry developed promis,NEGATIVE,18,true information
Joe Corré,"London, England",I have a clothing label @achildofthejago | I am an activist @wakeuppunk | I want the UK to stop fracking @talkfracking | I help people over at #humanade,2016-03-22 13:56:26,2866,1108,2541,True,2020-08-01,Has #TheRat #JimRatcliffe of #INEOS been allowed to get #taxpayer backed £500m #COVID19 #coronavirus emergency loan… https://t.co/UAQFo4sY2i,"['TheRat', 'JimRatcliffe', 'INEOS', 'taxpayer', 'COVID19', 'coronavirus']",Hootsuite Inc.,False,allowed get backed 500m emergency loan,NEGATIVE,148,true information
The Federal,India,"The Federal is a digital platform which disseminates news, analysis & commentary. It looks at India from the perspective of the states.",2019-02-18 10:29:59,5415,246,18,False,2020-08-17,"#Video | On 13th August, when there were 67000 cases the difference between news cases and recovery was around 10,0… https://t.co/IctAdNWKVP",['Video'],Twitter Media Studio,False,13th august 67000 cases difference news recovery around 10 0,NEGATIVE,4,unverified claim
Canada in Indonesia,"Jakarta, Indonesia",Embassy of Canada to Indonesia and Timor-Leste - Français : @AmbCanIndonesie - https://t.co/2BmxbbJ9zs,2014-07-15 14:49:30,3659,65,85,True,2020-08-14,Youth are agents of change to build a better future for their communities. 🇨🇦 is proud to support the work of… https://t.co/AKRF1z2NU8,,Twitter Web App,False,youth agents change build better future communities proud support work,POSITIVE,94,true information
Cross Town News,,No 1 Weekly Newspaper & Online Portal in J&K,2013-08-25 07:46:42,4540,47,4332,False,2020-08-16,"#Covid19 : 2 Doctors test positive; Cases from Pacca Danga, Purani Mandi belt of #Jammu

Read more on link below 
https://t.co/MCZx8nQy9X","['Covid19', 'Jammu']",Twitter for Android,False,2 doctors test positive cases pacca danga purani mandi belt read link,NEGATIVE,32,true information
Ciarán Pollard,"Dublin, Ireland",PhD in pests. Second chance walker. Can play Gabriel's Oboe on the clarinet. Enjoys a whiskey on the rocks.,2009-12-21 17:22:23,228,321,514,False,2020-08-11,Watching this space for all the wrong reasons. Questionable #ethics regarding development without phase 3 trials an… https://t.co/18Tax5CoX0,['ethics'],Twitter for Android,False,watching space wrong reasons questionable regarding development without phase 3 trials,NEGATIVE,213,unverified claim
Soh Eugine,Singapore,,2009-03-25 03:04:50,83,90,935,False,2020-08-01,The Aerian Essentials nano-silver mask is also available at https://t.co/TKRyePnbwk #masks #nanosilvermasks… https://t.co/zSSDudTWMR,"['masks', 'nanosilvermasks']",Instagram,False,aerian essentials nano silver mask also available,POSITIVE,95,true information
M.L. Wulff (author),"Elyria, OH","The unfiltered, uncensored, unproofread, and unmedicated thoughts of a failing #libertarian #scifi #indieauthor , playwright, actor and screenwriter.",2014-09-22 20:21:12,351,479,671,False,2020-08-06,Well #COVID19 is far from over but corporate faux sympathy is. Less than a week past due on rent and we're getting evicted. Fuck 2020.,['COVID19'],Twitter for Android,False,well far corporate faux sympathy less week past due rent getting evicted fuck 2020,NEGATIVE,76,misinformation
Gordon Anic,"Arvada, CO","Take charge of your health and fitness! Be More, Do More, Expect More of Yourself! Question Mainstream Narratives! Be Kind to Strangers and Animals!",2011-06-04 14:04:04,2936,3042,1343,False,2020-08-09,"@JeffSharlet trump people really don't care about our shared humanity, there is no appeasing them, no reasoning wit… https://t.co/6GpJjyli6T",,Twitter Web App,False,trump people really care shared humanity appeasing reasoning wit,POSITIVE,263,unverified claim
IFRC Asia Pacific,"Kuala Lumpur, Malaysia",Asia Pacific Office of the International Federation of #RedCross and #RedCrescent Societies (@IFRC),2015-03-05 02:41:45,13542,1528,13337,True,2020-08-22,"Amid #COVID19 pandemic, #Philippine #RedCross volunteers are protecting children from life-threatening #poliovirus.… https://t.co/3u3TtiY3i7","['COVID19', 'Philippine', 'RedCross', 'poliovirus']",Twitter Web App,False,amid pandemic volunteers protecting children life threatening,NEGATIVE,235,true information
NESS,The Hague,Most Hated & Undefeated,2020-08-11 22:23:41,1,0,14,False,2020-08-29,"Ok Im done 😭

#corona #covid19 https://t.co/krDDsyh6GF","['corona', 'covid19']",Twitter Web App,False,ok im done,POSITIVE,57,true information
Psychiatric News,"Washington, DC","The news service of @APAPsychiatric, providing information about developments in the field of psychiatry that impact clinical care and professional practice.",2013-09-20 16:17:35,7165,152,6444,False,2020-08-18,"Psychiatrists who treat people with substance use disorders have been helped by relaxed treatment regulations, but… https://t.co/My3VhNe5Mw",,TweetDeck,False,psychiatrists treat people substance use disorders helped relaxed treatment regulations,POSITIVE,108,true information
CargoExpress_SCR,,"SCR announces first of its kind, time tabled Cargo Express between Hyderabad & Delhi from 5th August, 2020 for transportation of Essential Commodities",2020-08-04 06:44:15,63,112,25,False,2020-08-07,"During #Covid19 Pandemic, Medicine availability has attained utmost importance. Pharma Companies may utilize this o… https://t.co/AUKSQrFR3m",['Covid19'],Twitter Web App,False,pandemic medicine availability attained utmost importance pharma companies may utilize,POSITIVE,2,true information
David Brown,San Francisco / Silicon Valley,"Sales & Marketing Futurist, Blogger & Knowledge Seeker #DigitalMarketing #salestools #Sales #CRM #AI #Innovation #Tech #marketing #futuretech #VC #startup",2009-04-08 23:45:02,2466,2831,1463,False,2020-08-12,US government strikes $1.525 billion deal with Moderna for 100 million doses of its Covid-19 vaccine… https://t.co/8rnZt76bL8,,Twitter for iPhone,False,us government strikes 1 525 billion deal moderna 100 million doses covid 19 vaccine,NEGATIVE,3,true information
